"user_id"	"living_place"	"join_time"	"self_statement"	"UID"
"jovie"	"北京"	"2007-01-24"		"1813"
"joyceamigo"	"香港"	"2008-06-19"	"在溫煦的陽光下，坐在在草坡上，感受當下的那一刻。"	"1814"
"joyeejoyee"	"上海"	"2007-04-17"	"微博 http weibo.com joyee321"	"1815"
"joyestin"	"内蒙古呼和浩特"	"2011-09-20"	"重度拖延症的废 渣 尸体一枚w"	"1816"
"joyzhai"	"Singapore"	"2008-09-26"	" "	"1817"
"judy0420"	"台北, 台湾"	"2007-10-29"	"重度電影宅 冰火粉 棒球迷。 愛吃 讀書雜食性 本命 Emma Thompson Sophie Turner 陳金鋒 梁朝偉 其他諸多牆頭不一 "	"1818"
"judymclennon"	"上海"	"2011-08-03"	" 当我越来越觉得活着是个奢侈的事，便觉得生命掺着痛苦是如此美好 "	"1819"
"JulyChan"	"湖北武汉"	"2006-12-05"	"July Chan。 一个没意思到有意思 无聊到有聊的人。 与王菲同星座，与林夕同属相，与陈奕迅同生日。Fayenatics。顽固金山派。港乐爱好者。科叔脑残粉。爱死黄碧云。 Narrow Range诸多爱无能。 没有嘈杂的大世界，只有留痕的小自我。 http t.sina.com.cn julychan "	"1820"
"julywheat"	"广东广州"	"2006-11-27"	"低端人口"	"1821"
"jundle"	"北京"	"2008-01-30"	"你好吗？ 我好饿。 "	"1822"
"june.q"	"北京"	"2009-12-26"	"想一个自己想要的生活，没有太多的牵绊 双子男 已经够纠结了 AB型 不要问我如何，我是纠结的综合体 把自己当做一个秘密 我很懒，没事别叫我 2018，恩 "	"1823"
"june4cat"	"陕西西安"	"2008-02-08"	" 你没有来，也就再也不需要来了。 祝我快乐。 棋逢对手。 一世健康。 白首时朝夕相见。 黑白。怀旧。 颜色绚丽。 宗教。 玻璃瓶子。摩天轮。旋木。 特卡波小镇。日本。欧洲。中东。 人性本恶。 推己及人。 善良的人在追求中纵然迷惘却终将意识到有条正途。 路漫漫其修远兮，吾将上下而求索。 捕风。 Cast a cold Eye On Life on Death Horseman pass by J。 "	"1824"
"junsansi"	"重庆"	"2008-03-18"	"blog地址 www.5ienet.com 扫地不过是我表面上的工作，我真正的身份其实是无名老僧 手里那根扫把 "	"1825"
"junwk"	"上海"	"2006-08-11"	"不祷告，不诅咒，不后悔，不合作，不妥协。 我们知道，末日即将降临。大家把一切写进诗里，告诉宇宙我们曾来过，我们为什么来，我们说过什么，做过什么，幻想过什么，希求过什么 我们用词语封存梦想，赋之以格律，让梦想永生不灭，不至遗忘。 LOFTER http junwk1334.lofter.com 算了，还是挂一下 LLV真爱推广小组 http www.douban.com group llv Rozz Williams真爱推广小组 http www.douban.com group 27994 天窗联盟同人志小站地址 http doujin.bgm.tv club jun "	"1826"
"jxxyych"	"广东深圳"	"2007-10-04"	"严肃活泼，胆大心细。 "	"1827"
"jywpl"	"上海"	"2006-08-09"	"blog地址 blog.sina.com.cn jywpl "	"1828"
"k18"	"上海"	"2009-01-04"	"https twitter.com wangmenzhu "	"1829"
"kalasnikf"	"浙江杭州"	"2008-01-29"	"“你们可以不止千次地宣判我们有罪，但是永恒的历史法庭的女神会一笑置之，粉碎。因为她会宣判我们无罪。” Adolf Hitler"	"1830"
"kame-sho"	"Paris, France"	"2007-08-07"	"人生就是小马过河和塞翁失马。 不惹眼，不闹腾，也不勉强自己，做一个落后于时代的人，凝视人心。 努力做一个有趣的和有趣味的人。 沉得住气儿 撒得了欢儿 Movie Top 10 雾中风景 永恒和一日 伊万的童年 恐惧吞噬灵魂 大都会 廊桥遗梦 阳光小美女 千与千寻 美丽心灵的永恒阳光 不法之徒 头像 Ziegfield Follies 去过 澳大利亚 美国 墨西哥 瓜地马拉 伯利兹 洪都拉斯 马尔代夫 法国 西班牙 冰岛 意大利 梵蒂冈 摩洛哥 克罗地亚 摩纳哥 匈牙利 比利时 荷兰 想去 科隆群岛 看象龟 科莫多岛 看科莫多龙 加纳利群岛 看阳光等死 秘鲁亚马逊 喝死者之藤 Ayahuasca 智利阿塔卡玛沙漠 看不毛之地的星空"	"1831"
"kameiyi"	"北京"	"2006-12-26"	"碎嘴唠叨人妻摄影师一枚 “感光盒子” “sensitive box”都是我 约片QQ 76482364，请注明“约片”。 "	"1832"
"kangcheng"	"北京"	"2007-03-11"		"1833"
"kanhi"	"北京"	"2005-11-21"	"blog地址 www.douban.com people kanhi 有时候我觉得很孤独 更没劲的是好像全世界都知道 我是个没伴的失败者 还故意在我面前展示 因为我不管往哪儿看 到处都是一对对情侣 有拥抱的，亲吻的， 让我想要，想要呕吐。"	"1834"
"kar200"	"北京"	"2011-05-16"	"Come come Mr. Bond, you derive just as much pleasure from killing as I do"	"1835"
"karenlo"	"上海"	"2010-04-29"	"呱呱"	"1836"
"karly1943"	"广东深圳"	"2006-09-21"	"当华美的叶片落尽，生命的脉络才历历可见。 "	"1837"
"kash_shuo"	"福建福州"	"2009-08-01"	"Got no exit of emotion."	"1838"
"kastin"	"江苏南京"	"2008-04-30"	"闻香识女人"	"1839"
"kate1138"	"上海"	"2008-10-25"	"your average Doubaner 没必要关注我 如果没有互动然后被关注会有点恐慌哦 取关请随意 单向。 有时会清理关注，请谅解。 如果我关注你不代表我期待回关注。 我的理解是，关注动作是单向的。双向的关系是互动形成的。 本来从来不加黑名单。如果你在我黑名单里，那你要么是豆瓣工作的那个名人，要么就是读客的编辑被我看到了没良心的书评。 There is no emotion, there is peace. There is no ignorance, there is knowledge. There is no passion, there is serenity. There is no chaos, there is harmony. There is no death, there is the Force. Be kind Be humble Be persistent Be brave Be inspired books http www.kate1138.com dwbc index.php 猜数字小游戏 http www.kate1138.com guessNumbers.html Take my love Take my land Take me where i cannot stand I don t care I m still free You can t take the sky from me. Take me out To the black Tell em I ain t coming back Burn the land and boil the see You can t take the sky from me. There s no place I can be Since I found Serenity But you can t take the sky from me. "	"1840"
"katelan"	"北京"	"2006-05-17"	"我的blog http katelan.blogbus.com 射手座 12月6日夜生 身高179CM 体重75KG 双眼近视 长于齐鲁 学于长安 职于网络 表情冷漠 笑容淡然 有时沉默寡言 有时胡言乱语 有时两眼放光 有时呆若木鸡 其实 我想要一个安静而愉悦的简单生活 笑。 我是个男的。 曾混迹杂志圈3年。编辑过多种杂志 笑话 武侠 文摘 文史 情感 青少年 后来辞职旅游，到处吹风 会友 晒太阳。 现在互联网做着有趣的工作，有趣是因为可以和“很厉害的”一群人一起“改变世界”。"	"1841"
"KatherineChan"	"Chicago, United States"	"2010-08-08"	" "	"1842"
"keai0708"	"山东日照"	"2012-04-04"	"你好。"	"1843"
"kejinlong"	"福建泉州"	"2010-03-23"	"掉下来一块天花板。 历年心水 https www.douban.com note 528037202 最喜欢的十位在世导演 奥地利 迈克尔 哈内克12 法国 阿涅斯 瓦尔达9 7 日本 是枝裕和11 瑞典 罗伊 安德森4 待定 台湾 蔡明亮8 7 台湾 侯孝贤19 1 3 2 土耳其 努里 比格 锡兰7 1 西班牙 佩德罗 阿莫多瓦16 3 香港 王家卫11 1 3 11 英国 克里斯托弗 诺兰10 1 "	"1844"
"kelly_yjw"	"重庆"	"2012-05-19"	" 电影 读书 写作 不求甚解 保持对世界的好奇 目前在黔东南雷山县过间隔年 目前感兴趣领域 儿童性教育 少数民族文化保育 非虚构 新闻专业主义 医疗人类学"	"1845"
"kenshin"	"湖北宜昌"	"2006-02-27"	"感性创作,理性评论 "	"1846"
"Kev.Garnett"	"天津"	"2009-10-26"	" 人生若只如初见，何事秋风悲画扇？ 等闲变却故人心，却道故人心易变。 骊山语罢清宵半，夜雨霖铃终不怨。 何如薄幸锦衣儿，比翼连枝当日愿。 人生若只如初见，何耐冷雨伤洒面？ 多日不见人尽变，终晓独身待苍颜。 祭奠3年3月23天 献给 阿石匹林 "	"1847"
"kevin_lu1001"	"上海"	"2010-11-24"		"1848"
"KhunYU"	"北京"	"2011-05-15"	"爱口红 爱旅行 爱在路上"	"1849"
"kicker10"	"上海"	"2008-03-11"	" 一分一秒 都是我对你的期待 祝开心 "	"1850"
"kidcby"	"浙江杭州"	"2007-01-05"	" 躯壳老去，灵魂才日渐饱满， 最终膨胀，脱离皮囊而逝。 "	"1851"
"Kiddieyi"	"Bristol, United Kingdom"	"2008-12-28"	" 旷兮其若谷 谦虚低调戒骄戒躁 多读书 "	"1852"
"kidneytopo"	"北京"	"2007-11-03"	"我是一个粉刷匠，粉刷本领强 我要把那新房子，刷得更漂亮 刷了门来又刷墙，刷子飞舞忙 哎呦我的小鼻子，变呀变了样 Instagram brandon qiu"	"1853"
"kiki204629"	"新疆昌吉"	"2007-09-17"	"请看我漂亮的坚持，别忘记我。 微博 http weibo.com kiki204629 微博于2018年3月开始被和谐了 ... 据说是发布违规信息行为无法解除账号限制 缅怀一下。"	"1854"
"kikikaikai"	"广东汕头"	"2008-04-27"	"网络据点 心浪 微勃 http weibo.com 2372408722 加关注请注明 “豆瓣” 虾米碗糕 http www.xiami.com u 409009逼乎 https www.zhihu.com people zhen ming 72不懂开车的老司机十五年如一日地热爱美少女不玩任何网游页游的老玩家 南方方言研究愛好者 80 90年代j pop痴迷者 知音故事会全年订阅者号称“永远的15才” 比谭校长年轻十岁 水镜先生的评价 不过是个好色的大汉奸 ....以上"	"1855"
"killll"	"广东深圳"	"2009-11-14"	"时日荒废，星月如梭。 远大的理想，朴素的生活。"	"1856"
"kimyoujin"	"Seoul (Sŏul), South Korea"	"2010-12-22"	"instagram 228uz "	"1857"
"kingedward"	"山西太原"	"2009-03-04"	"微信订阅号 yssc42 影私手册 微言薄语 t.sina.com.cn kingedward 知乎者也 http www.zhihu.com people kingedward 贪 嗔 痴 戒 定 慧 Fuck fear. Fuck routine. Fuck regret. Fuck not giving a shit about anything. Fuck being stuck in the same place. Fuck feeling awkward and inadequate. Fuck being this you. Fuck anger. Fuck bitterness. Fuck consumerism. Fuck trends. Fuck crime. Fuck illusion. Fuck no defense. Fuck stereotypes. Fuck reasons and answers. Fuck the cheats. Fuck not making any senses. Fuck this song stucking in my head. Fuck the emptiness that holds over you. Fuck rule. Fuck uncool. Fuck damnation. Fuck redemption. Fuck lonelyness. Fuck liars. Fuck the show. Fuck all the bullshits. Fuck nobody knows you. Fuck nobody needs you. Fuck even nobody slaps you. Fuck pyramids of overpriced shits. Fuck being stupid at the wrong time. Fuck boring. Fuck dental ulcer. Fuck hollow sham. Fuck hypocrites. Fuck giving up. Fuck not being numb enough. Fuck the grievance hide in your heart. Fuck the smile for someone u don t like. Fuck nobody and everybody. Fuck feeling like you re wasting your life. And most impotantly,Fuck U n love U 以下非自我介绍 男 179 摩羯 山西人 不鸣则已 假装有点酷 聚人千里之外 孬不坏，不偏歪 基本上什么都不控 失物招领，物主佚名 以为自由就是无欲无求 每天自杀一次，次日复活 好像成熟，其实根本没长大 自己开心点至少不给社会添乱 对美好的未来始终悲观地憧憬着 觉得成功是不同概率下的偶然事件 不文艺，但期待某天能出本书什么的 缺点一大堆，优点嘛，敢于承认缺点咯 位卑未敢忘忧国，不论自己多渺小多微弱 嗜好广泛，能力有限 自得其乐，乐在其中 只有一种人说什么都不去喜欢 不喜欢我的人 你以为是你的，其实一切都是偶然，且行且珍惜 恐惧渐渐变成自己当初痛恨的人，尽力时刻警醒着 一直向前行进，不相信终点，只是数着脚步，不回首 自己做自己的心理咨询师，戒骄戒躁 不管你信不信，生命自会找到出路 愛我愛的世界，更愛我恨的世界 人生是一出自导自演的真人秀 幸与不幸都只是能量的转移 知道做不到，等于不知道 己所欲不欲，都勿施于人 学习何时当怒何时当忍 得到和失去都是灾难 思考太少，错觉太多 废话少说，实事多做 思想继续在“进步”着 积极的悲观主义者 现实的理想主义者 得到的都是侥幸 知世故而不世故 幽默是核武器 君子坦荡荡 庆幸活着 人生苦短 夜里不食 爱己爱人 笑着哭 多喝水 动静 修行 空 0 “暴食” “贪婪” “懒惰” “嫉妒” “骄傲” “淫欲” “愤怒” 戒辩论心 修同理心 全神贯注 心若止水 杜尚说 我最好的作品就是我的生活。 泰戈尔说 没有现在以外的神秘，不强求那做不到的事情。我们没有空举手寻求希望以外的东西。我们付与，我们取得，这就够了。 霍金说 我注意到就连那些声称凡事皆为命中注定 我们无法去做任何改变的人，过马路的时候时也会一样的小心翼翼。 顾城说 我在幻想着，幻想在破灭着 幻想总把破灭宽恕，破灭却不把幻想放过。 顾城还说 那一切都是种子。只有经过埋葬，才有生机。 圣经 你看天上的飞鸟，也不种，也不收，天父尚看顾它们，你们做人的，为什么要忧虑明天呢？ 黄帝内经 志闲而少欲，心安而不惧，形劳而不倦，气从以顺，各从其欲，皆得所愿。 得到的都是侥幸，失去的都是命运。 聂鲁达 你不像任何人，因为我爱你。 无用之人，读无用之书，做无用之事，无用才有趣 宠辱不惊 看庭前花开花落 去留无意 望天上云卷云舒 自信点又不会死。 死也要微笑着死。 Everything is gonna be OK in the end If it s not OK yet cos it s not the end Just wait patiently For your own happiness 无短评的皆有影评 "	"1858"
"kingkongofkhan"	"Ulan Bator, Mongolia"	"2006-01-11"	"blog地址 kingkongofkhan.blogbus.com 伊尔蒙，又名乔达摩，亚历山大，西罗夫斯基，川添拓海，金焰塔，玩具机器，金刚大猿魔等。雄性，满洲八旗后人，喝西北风长大的东北人的兔崽子，疑似潜在狂躁症患者，性良，天生左右不分，随时变身。老男孩与忽悠王，没头脑与不高兴。口味儿贼重，爱酒决不酗酒，热爱飞行，紧急迫降，具有人狼与吸血鬼家族的光荣传统，正所谓乱世出枭雄，但却不幸往狗熊方向发展，实为报应。广阔天地，大有所为，余生漫漫，唯以心平气和，血脉贲张，度其时日。然天降大任于人，必先折磨其成标准配置之金牌受虐狂，鄙人无德无才无貌无钱，有爱无恨，尽心尽力，为畜生服务，是也。 阴谋论症候群小组 http www.douban.com group yinmou 星际败类们 http ethermetic.com 围脖们http t.163.com kingkongofkhan http weibo.com zhonghuanaodong http t.qq.com kingkongofkhan VICE专栏 http www.vice.cn author kingkongkhan"	"1859"
"kinglilychou"	"江苏南京"	"2009-02-09"	"性别女 爱好你 特长看电影 每天都有好好思考人生 "	"1860"
"kinokide"	"浙江杭州"	"2009-06-27"	"恭敬的玩世 2012 尋找夢想之地 卻不知位於何處 來到夢想之地 卻不知身在其中 期待再相逢 周圍的一切變得太快 我來不及反應 2013 找的太多 看的太少 2015想學會的技能 彈吉他 還沒學會就已經2016了 17年過去1 4 給自己的課題是，做些以前不會去做的事情。 2018 討厭自己。怎麼辦。"	"1861"
"kitajimajunko"	"上海"	"2011-08-22"	"不求上进的淳子， 活在一颗废柴星球。 轻微厌世，中度厌人，重度社恐。 Weibo http weibo.com chunzi1011 个人公众号 outerspace1011 一个天秤座 当过两回金马奖记者。 然后就没什么可说的了。 电影是初见时的错觉， 电影也是回想的艺术。 任何事情都不喜欢抱团。 我和电影之间的关联就是我和电影， 与任何自我以外的声音都没有共鸣。 所有看电影以外的时间都是在浪费时间。像我这种没什么志向的人，一个银幕就可以是一个世界。 1961夜 1962祖与占 1966放大 1968罗斯玛丽的婴儿 1975过客 1984德州巴黎 1987柏林苍穹下 1994多桑 1994活着 1994重庆森林 1994独立时代 1994子弹横飞百老汇 1994曼哈顿谋杀疑案 2000一一 2001买凶拍人 2001你那边几点 2003咖啡与香烟 2003不散 2003戏梦巴黎 2005最好的时光 2007色，戒 2008李米的猜想 2013醉乡民谣 2015处子之山 2015欢乐时光 2015醉 生梦死 2015路边野餐 2017夜空总有最大密度的蓝色 2017囚 电影节足迹 SIFF18 HKIFF40 BJIFF6 SIFF19 TGHFF53 BJIFF7 HKIFF41 SIFF20 TGHFF54 想去的远方 爱尔兰 冰岛 丹麦 瑞典 芬兰 "	"1862"
"kittielisa"	"New York City, United States"	"2008-02-15"	"大口吃肉，大碗喝酒，只睡最美的少年。 因为老子的屌有十条街长。 变性人类爱好者，queer人群一员，老子有根虚拟的屌。 支持基佬端起枪跟异性恋们一起上山打猎 打猎爱好者，弓箭爱好者，打手枪爱好者。 为维护政治不正确者权益，维护屌丝异性恋白人男性的权益而斗争 现在的人生愿望是每天腰里别把枪，打兔子 "	"1863"
"klakt"	"北京"	"2009-06-24"	"酒鬼一枚"	"1864"
"klimax"		"2011-11-11"	"27 8726 1728 10454 with his arms outstretched 所有权 https www.douban.com people 2655867 福利 http www.staggeringbeauty.com"	"1865"
"koiwai0908"	"浙江宁波"	"2010-08-31"	" 本是后山人 偶做前堂客 醉舞经阁半卷书 坐井说天阔 大志戏功名 海斗量福祸 论到囊中羞涩时 笑指乾坤错 豆瓣阅读连载小说 秘密咖啡馆 https read.douban.com column 6576072 请多关照。 公众号 小岩井 微博 黑白小岩井http www.weibo.com xiaoyanjing1018 home wvr 5 浊酒微醺心未染 冰壶秋月山外山"	"1866"
"koney"	"北京"	"2007-09-14"	"blog不能删吗 "	"1867"
"konglunxuan"	"北京"	"2010-12-28"	" 直到最後一刻，都不可以放棄希望。 一旦死心的話，比賽就已經結束。 "	"1868"
"kooperl"	"湖北潜江"	"2010-08-30"	"纯粹的观众，一辈子的放映员，坚持做自己"	"1869"
"koujianyi"	"北京"	"2011-02-10"		"1870"
"kp81ndlf"	"北京"	"2009-05-21"	"路见不平 垫块砖头"	"1871"
"kristallyun"	"甘肃兰州"	"2013-02-05"	"竹杖芒鞋轻胜马，谁怕，一蓑烟雨任平生。 要走遍这个星球，看看地球人生活的地方 追寻生命之美，感受生活中的美好 "	"1872"
"krolik"	"北京"	"2011-01-05"	"冷门文化历史音乐艺术研究者 玩过些乐器画过些画 留过日 混过俄罗斯 走过些冷门地方 学了很多冷门热门语言最爱的还是古汉语 微信公众号 穆尔登格 影评书评 趣味看世界 俄罗斯周边，欢迎关注 微博https www.weibo.com krolik "	"1873"
"kulapika"	"Tōkyō, Japan"	"2008-06-28"	"Instagram sei kou 80后 AB双鱼男 ACG狂热者 j pop tvgame cube coder Java 岩井俊二 宫崎骏.......东木老爷子 吉伦哈尔.......满岛光......木村拓哉 范晓萱......蔡健雅......中岛美嘉 动画收集狂 电影补完癖 日剧达人症 摄影 桌游 旅行 低调 闷骚 自恋 第一话 上海 2007，奇妙而残酷的旅程 2008，任性，挣扎 2009，也许是永别 第二话 北京 2010，触底反弹 2011，恣意生长 2012，梦想成真 第三话 东京 2013，改变命运的决定 2014，千葉 木场 2015，重回ps阵营 九段下 2016，神保町， 2017，北習志野 記憶忘 。。 2018，川崎 暮 始 "	"1874"
"kulilin"	"北京"	"2007-01-15"	"wanna be inspired APP 胶流 http www.2vinyl.com 公众号 CC标准电影 小站 CC http site.douban.com 209082 希区柯克 http site.douban.com 205676 布努埃尔 http site.douban.com 155684 相册 东欧电影海报http www.douban.com photos album 124247235 豆列 视与听杂志每月最佳 http movie.douban.com doulist 132687 小组 mv http www.douban.com group music video "	"1875"
"kumufengdong"	"上海"	"2011-03-29"	"与佛论禅。"	"1876"
"kuroneko2002"	"上海"	"2008-08-07"	"雙峰鎮歡迎您 http site.douban.com 134597 room 1136777 "	"1877"
"kypyy"	"北京"	"2011-09-15"	"道德是自己的，不是别人的。不能因为别人没有了道德，就可以丢弃自己的。 http www.metacritic.com http www.boxofficemojo.com http www.cbooo.cn http www.maxmovie.com "	"1878"
"L-plum"	"江苏南通"	"2014-07-09"	"杂食动物"	"1879"
"lajetee"	"Reykjavík, Iceland"	"2009-01-07"	"蓝天上拉出一道洁白的飞机云 延伸向无尽的远方 仿佛通向明天 破碎的白色气球 风儿吹散的画板 树荫下的斑斑阳光 浮现在眼前 看不见的河川 在歌声中流淌 秘密谎言与愉悦 都是孕育宇宙的神的孩子 联系 豆邮 didashinobi gmail.com"	"1880"
"Lambskewers"	"Bologna, Italy"	"2009-09-12"	" 风铃声 Seen In Live Acres A Day To Remember Adept Aegaeon Agnostic Front After The Burial Amenra Amon Amarth A Night In Texas x 2 Anathema And I Watch Your From Afar Anthrax anti Flag Alba Di Morrigan Alestorm Architects x 2 Arms And Sleepers As I Lay Dying As It Is Aversions Crown x 4 Backtrack Bad Religion Basement Beach Fossils Behemoth Before My Life Fails Being As An Ocean x 3 Betraying The Martyrs Black Tongue Blind Guardian Bleed From Within Bleeding Through Blessthefall Blood Youth Boris Born Of Osiris Brutality Will Prevail Brujeria Bury Tomorrow Burning Down Alaska Caliban Cancer Bats Capsize x 3 Carach Angren Carcass Carnifex X 5 Casey x 4 Chaos Mind X 7 Chelsea Grin X 2 Chunk No Captain Chunk x 2 Circles Climates Cephalic Carnage Continents Comeback Kid x 2 Crooks Crossfaith x 2 Cruel Hand Decaying Purity Decapitated Deez Nuts X 4 Desceding Dew Scented Devin Townsend DIIV Disentomb Down To Nothing Dreamshade Emmure x 4 Empyrios Enter Shikari Envy Fallujah Fleshgod Apocalypse Feed Her To The Sharks Fueled By Fire Gallows Gallops Gerard Way Grand Magus Hand Of Mercy X 2 Hatebreed Havok Heaven Shall Burn Hellcity Hellions Hypocrisy Hundredth x 2 Karma To Burn King81O Kingdom Of Giants Judas Priest I Declare War Impaled Bitch In Extremo I Killed The Prom Queen Into It Over It La Dispute Lamb Of God Legion of the Damned Lock Up Logic Of Denial Make Do And Mend Manafest Maybeshewill Massacre Of Mothman Megadeth X 2 Melechesh Meshuggah Miss May I Mizery Mnemic Modus Delicti Monuments Morbid Angel More Than Life More Than Thousand Municipal Waste Napalm Death Napoleon Nasty New Found Glory Nile No Bragging Rights Northlane X 4 No Turning Back x 2 NOTIMEFOR Obey The Brave x 3 Oceano Of Mice Men Our Last Night Parkway Drive X 3 Periphery Polar Powertrip Powerwolf Raging Mob Rammstein Red Fang Reign Supreme Rings Of Saturn Rise Against Rise Of The Northstar x 2 Ritual Satanic Surfers Saving Molly Secrets Septic Flesh Sepultura Set Your Goals Sete Star Sept Shining NOR Skull Fist Sigur Ros Simple Plan Slipknot Soul Control Stick To Your Guns x 2 Suffocation Suicidal Tendencies Suicide Silence X 4 Steven Wilson Stray From The Path Structures Terror Testament The Bronx The Dillinger Escape Plan The Fall Of Troy The Word Alive x 3 The Korea The Haarp Machine The Ghost Inside x 3 The Modern Age Slavery The Ocean The Story So Far This Or The Apocalypse This Will Destroy You Thy Art Is Murder x 3 Tigers Jaw Tiny Moving Parts Title Fight Trash Boat x 2 Triptykon Trophy Eyes Trivium Torturing Nurse Upon A Burning Body Walls Of Jericho W.A.S.P. We Are The In Crowd While She Sleeps Vader Vanna Veil Of Maya Verse Vulvectomy Zonaria 血肉果汁机 霾晦 荔枝王 颠覆M 死亡契约 恶刺 示威者 扩音器 川子 痴人乐队 惊叫基督 霜冻前夜 甜品店 X 2 曹方 零壹 x 2 肆伍 15178818012 97371 "	"1881"
"lancertom"	"上海"	"2011-06-23"	"做事情是否能达到目的，不是靠一句命令或者一句应该不应该就是有理了"	"1882"
"languheshang"	"北京"	"2009-08-05"	"也许我和上帝有一腿。 电影纵贯线 节目主编，业余影评人，干过电影宣传，写过节目策划，拍过宣传片，剪过预告片，采访过知名导演和演员，对电影保持热情，算是个电影圈边缘人物。 有合作意向的可以加微信876960423，非诚勿扰。"	"1883"
"lansexiaoxicy"	"吉林长春"	"2008-03-29"	"blog地址 xiaoxidexisheng.blog.sohu.com 简单,我喜欢."	"1884"
"laoafei"	"北京"	"2006-01-08"	"80年代的青岛老城生人，06年北漂至今。 本行是环艺。 理想是当作者，结果干了10年编辑 干过少漫，没出就黄了。 干过青漫，2年多黄了。 在妖气做了一年多网络漫画。 目前跟几个哥们创业做漫画公司。 http weibo.com wuyushuishuo这是我司的微博 怪医乱神 http www.kuaikanmanhua.com web topic 1070 这是我司目前的主力作品，适合手机食用。 我的男团我的神 http www.kuaikanmanhua.com web topic 1014 这是我司另一部因为纠纷而坑掉的作品。"	"1885"
"lassiedusky"	"上海"	"2008-11-27"	"烂木头牌烂木头温柔与戾气兼备3月28日的白羊座不合格宝塚饭常年流窜于上海各大剧场，一支烂笔头记录观剧感受。ANIME SONGAVG爱好日系文学，英美文学。萨拉沃特斯是最爱。这座城市里只住着两个人，他们感觉到彼此的存在却永远也碰不了面。无论何时我出门既希望又畏惧看到他。我以前只知道那是你的喜好，谁知道你的喜好背后藏着谁的喜好。"	"1886"
"lauer"	"上海"	"2010-01-27"	"每个人心里都住着一位君王，每个人的心里也都藏着一只蝼蚁。 "	"1887"
"laughbone"	"广东深圳"	"2009-04-21"	" 许你永不过期的童趣"	"1888"
"lazzaro"	"广东广州"	"2011-06-14"	" 疯狂影迷，电影长期补完中 好影是一种情怀。 新浪微博 http weibo.com luorichard 管理小站 豆瓣奥斯卡 https site.douban.com oscar 豆瓣电影鑫像奖 https site.douban.com doubanfilmawards 丰富的电影资讯，影迷必备 冰与火之歌 权力的游戏 https site.douban.com gameofthrones 冰火粉必备 不要想着赢，要想不能输。如果害怕输，就想办法赢。 KANO https guangzhou.douban.com events future film"	"1889"
"leafalone"	"New York City, United States"	"2007-08-04"	"永不放弃的悲观者。"	"1890"
"lea_x"	"上海"	"2009-04-18"	"instagram.com saturdaylou "	"1891"
"Lee0722"	"湖北武汉"	"2013-05-02"	"养命全赖有新趣味"	"1892"
"leeshiuan"	"陕西西安"	"2009-12-11"	"blog地址 blog.sina.com.cn leeshiuan "	"1893"
"legi"	"重庆"	"2006-01-07"	"走到异类这一步 走到卒仔这一步 "	"1894"
"lelio"	"北京"	"2008-09-07"	"微博 http weibo.com lolo1879 一个不爱吃辣，不吃肥肠的四川朋友 依靠盐酸西替利嗪生存的易过敏人士 昵称来自 不脱袜的人 请不要以我的豆瓣名呼唤我X 爱哭 爱狗 爱电影 爱生活 爱皮克斯 爱金城武 爱韦斯安德森 爱没穿裤子先生 To see the world, things dangerous to come to. To see behind walls, to draw closer. To find each other and to feel. “ABC”life Adventure Brave Creative "	"1895"
"lemonist"	"San Francisco Bay Area, United States"	"2010-02-17"	"我并不万能 人生也没有派对"	"1896"
"Len."	"浙江台州"	"2005-11-03"	" "	"1897"
"lengleng"	"北京"	"2006-02-25"	"If you are a child of the King, nothing on this earth can satisfy you, nothing."	"1898"
"lephemera"	"北京"	"2008-07-25"	" We have to be very strong, If we want to do something very wrong."	"1899"
"lexy1120"	"四川成都"	"2010-10-30"	"豆瓣你是不是智障 为什么要删掉我存网址的备忘"	"1900"
"leyil"	"上海"	"2007-07-03"	"Less is more. Christian. "	"1901"
"Lidan"	"香港"	"2006-02-23"	"https lidan.hk"	"1902"
"lifeshort"	"四川成都"	"2012-02-02"	"韩影爱好者，影视老学徒，翻书写字人。豆油约稿，见信回复。 新浪微博 小瓣生 。 我很喜欢一个人看电影。 "	"1903"
"lightreus"	"Eugene, United States"	"2010-09-20"	"语言表达能力极差 自言自语 随便记录下 都是凭感觉 Marco Reus 2010 不看球了 Eddie Redmayne 2012 EXO 2016 I used to be young and bold but now I m afraid, I m getting so old I follow delight to the City of Roses"	"1904"
"lightwing86"	"山东潍坊"	"2009-04-01"	"Detective Conan 20 music Prayer in C black widow 越难越爱 只得一生 games COC 慢跑 篮球 羽毛球 阿森纳 NBA 王大锤 唐马儒 王尼玛 target 乐高NXT Japan tour"	"1905"
"Lije"	"浙江杭州"	"2009-02-09"	"年轻人要提高觉悟 建议你们没事多看看书 不要给国家添麻烦 "	"1906"
"lilyang"	"Cleveland, United States"	"2006-02-24"	"著名豆瓣红人“康蒙卑鄙”，也是音乐资源帝 2 u i aka钱钱 ，音悦台拥有15万粉丝。欢迎关注我，关注最新音乐资讯和娱乐吐槽 http i.yinyuetai.com yes2music 我的英文烹饪博客开通了，学做菜学英文一起来 http www.chen kitchen.com QQ 103401498 "	"1907"
